cargo_id,origin,destination,distance_km,cargo_type,cargo_weight_tons,pickup_hour,urgency
C22638,Mumbai,Delhi,1400,Furniture,1.07,19,urgent
C22639,Bhubaneswar,Kolkata,440,E-commerce Parcels,0.27,19,urgent
C22640,Kolkata,Delhi,1500,FMCG,1.26,10,same_day
C22641,Jaipur,Ahmedabad,670,FMCG,7.29,21,normal
C22642,Mumbai,Delhi,1400,FMCG,1.55,23,normal
C22643,Hyderabad,Chennai,630,Auto Parts,1.25,9,normal
C22644,Delhi,Jaipur,280,Textiles,0.78,17,urgent
C22645,Delhi,Lucknow,550,FMCG,0.88,4,normal
C22646,Chennai,Hyderabad,630,Electronics,2.43,9,same_day
C22647,Hyderabad,Chennai,630,Textiles,0.21,15,normal
C22648,Hyderabad,Bengaluru,570,E-commerce Parcels,1.72,23,normal
C22649,Kolkata,Bhubaneswar,440,Textiles,2.68,3,normal
C22650,Delhi,Jaipur,280,Auto Parts,1.13,7,same_day
C22651,Bengaluru,Mumbai,980,Textiles,1.95,7,normal
C22652,Bengaluru,Mumbai,980,Industrial Goods,1.92,12,same_day
C22653,Jaipur,Delhi,280,Industrial Goods,0.3,4,normal
C22654,Delhi,Bengaluru,2150,Electronics,0.97,0,same_day
C22655,Delhi,Bengaluru,2150,Electronics,0.56,18,same_day
C22656,Chennai,Bengaluru,350,Industrial Goods,1.11,11,same_day
C22657,Jaipur,Delhi,280,E-commerce Parcels,4.44,12,normal
C22658,Lucknow,Delhi,550,Pharma,2.03,14,same_day
C22659,Jaipur,Delhi,280,Textiles,1.17,15,normal
C22660,Chennai,Hyderabad,630,Textiles,0.77,7,normal
C22661,Hyderabad,Chennai,630,Auto Parts,2.47,15,normal
C22662,Ahmedabad,Jaipur,670,Electronics,0.34,0,normal
C22663,Chennai,Bengaluru,350,Pharma,0.49,6,normal
C22664,Mumbai,Ahmedabad,530,Furniture,2.13,23,normal
C22665,Mumbai,Pune,150,Auto Parts,2.09,21,normal
C22666,Hyderabad,Bengaluru,570,Textiles,2.72,3,normal
C22667,Hyderabad,Chennai,630,Pharma,1.39,2,urgent
C22668,Bengaluru,Chennai,350,Furniture,0.78,18,normal
C22669,Pune,Mumbai,150,Auto Parts,1.43,19,normal
C22670,Delhi,Mumbai,1400,Pharma,3.3,19,same_day
C22671,Delhi,Jaipur,280,Industrial Goods,0.5,11,normal
C22672,Bhubaneswar,Kolkata,440,Furniture,3.16,9,normal
C22673,Mumbai,Delhi,1400,E-commerce Parcels,1.02,9,same_day
C22674,Delhi,Lucknow,550,Textiles,1.52,2,urgent
C22675,Bengaluru,Chennai,350,Furniture,0.49,0,normal
C22676,Bengaluru,Chennai,350,Electronics,2.03,0,normal
C22677,Ahmedabad,Jaipur,670,E-commerce Parcels,2.78,15,same_day
C22678,Bengaluru,Hyderabad,570,Industrial Goods,0.36,7,normal
C22679,Delhi,Jaipur,280,Industrial Goods,0.84,3,normal
C22680,Mumbai,Pune,150,Industrial Goods,1.31,14,normal
C22681,Delhi,Lucknow,550,FMCG,3.43,18,normal
C22682,Mumbai,Ahmedabad,530,FMCG,6.64,2,urgent
C22683,Chennai,Hyderabad,630,Furniture,1.34,22,normal
C22684,Mumbai,Pune,150,FMCG,0.96,21,normal
C22685,Kolkata,Delhi,1500,Industrial Goods,1.72,13,normal
C22686,Mumbai,Bengaluru,980,Furniture,1.03,13,urgent
C22687,Mumbai,Ahmedabad,530,Industrial Goods,0.56,14,same_day
C22688,Bengaluru,Delhi,2150,FMCG,0.33,0,normal
C22689,Kolkata,Bhubaneswar,440,Electronics,0.31,15,normal
C22690,Chennai,Bengaluru,350,Pharma,0.63,3,urgent
C22691,Mumbai,Bengaluru,980,Furniture,0.93,12,normal
C22692,Delhi,Mumbai,1400,Industrial Goods,0.45,1,normal
C22693,Lucknow,Delhi,550,Furniture,7.46,5,same_day
C22694,Bengaluru,Delhi,2150,Furniture,0.65,11,normal
C22695,Bhubaneswar,Kolkata,440,Furniture,0.85,16,same_day
C22696,Ahmedabad,Jaipur,670,Electronics,3.9,22,normal
C22697,Mumbai,Pune,150,Industrial Goods,0.73,0,normal
C22698,Delhi,Jaipur,280,Furniture,0.7,17,same_day
C22699,Delhi,Mumbai,1400,Electronics,0.79,15,normal
C22700,Jaipur,Delhi,280,Textiles,0.34,0,normal
C22701,Delhi,Lucknow,550,Furniture,0.36,1,normal
C22702,Ahmedabad,Mumbai,530,Electronics,4.78,14,normal
C22703,Mumbai,Ahmedabad,530,Auto Parts,1.61,13,normal
C22704,Mumbai,Bengaluru,980,Textiles,0.24,14,normal
C22705,Mumbai,Delhi,1400,Textiles,3.7,13,normal
C22706,Mumbai,Pune,150,FMCG,0.66,5,normal
C22707,Bengaluru,Mumbai,980,Industrial Goods,1.84,9,normal
C22708,Delhi,Mumbai,1400,Textiles,0.47,23,normal
C22709,Bengaluru,Mumbai,980,Textiles,0.67,12,normal
C22710,Pune,Mumbai,150,E-commerce Parcels,0.42,18,normal
C22711,Delhi,Kolkata,1500,FMCG,1.36,19,normal
C22712,Delhi,Kolkata,1500,FMCG,4.52,2,normal
C22713,Bengaluru,Hyderabad,570,Industrial Goods,2.82,22,normal
C22714,Ahmedabad,Mumbai,530,Pharma,1.59,7,normal
C22715,Bengaluru,Mumbai,980,FMCG,4.84,20,normal
C22716,Delhi,Jaipur,280,Auto Parts,6.56,15,normal
C22717,Delhi,Jaipur,280,Auto Parts,1.49,7,normal
C22718,Pune,Mumbai,150,FMCG,3.26,8,normal
C22719,Bhubaneswar,Kolkata,440,Textiles,0.8,10,normal
C22720,Ahmedabad,Jaipur,670,Auto Parts,0.44,21,normal
C22721,Kolkata,Bhubaneswar,440,Furniture,1.2,23,normal
C22722,Hyderabad,Chennai,630,Industrial Goods,0.21,7,same_day
C22723,Mumbai,Ahmedabad,530,Furniture,4.26,21,same_day
C22724,Hyderabad,Chennai,630,Pharma,3.5,17,normal
C22725,Mumbai,Ahmedabad,530,Auto Parts,4.35,16,same_day
C22726,Jaipur,Delhi,280,Furniture,2.13,22,normal
C22727,Hyderabad,Chennai,630,Industrial Goods,0.78,19,same_day
C22728,Delhi,Kolkata,1500,FMCG,6.28,6,normal
C22729,Mumbai,Ahmedabad,530,FMCG,4.67,17,normal
C22730,Mumbai,Pune,150,Textiles,6.06,8,normal
C22731,Kolkata,Delhi,1500,Textiles,0.26,16,normal
C22732,Kolkata,Bhubaneswar,440,Pharma,3.67,2,urgent
C22733,Bhubaneswar,Kolkata,440,Pharma,3.61,11,normal
C22734,Pune,Mumbai,150,FMCG,0.52,16,same_day
C22735,Kolkata,Bhubaneswar,440,E-commerce Parcels,0.36,23,normal
C22736,Chennai,Hyderabad,630,E-commerce Parcels,0.58,12,normal
C22737,Bengaluru,Hyderabad,570,Auto Parts,1.38,16,normal
C22738,Ahmedabad,Jaipur,670,Industrial Goods,0.86,1,normal
C22739,Delhi,Kolkata,1500,Textiles,3.26,17,same_day
C22740,Delhi,Bengaluru,2150,Textiles,0.74,4,same_day
C22741,Hyderabad,Bengaluru,570,FMCG,1.59,0,normal
C22742,Mumbai,Delhi,1400,Textiles,1.71,9,normal
C22743,Pune,Mumbai,150,E-commerce Parcels,5.55,23,normal
C22744,Hyderabad,Bengaluru,570,E-commerce Parcels,0.62,17,normal
C22745,Delhi,Bengaluru,2150,E-commerce Parcels,0.7,4,normal
C22746,Ahmedabad,Mumbai,530,Auto Parts,7.49,0,same_day
C22747,Chennai,Hyderabad,630,Textiles,7.62,12,urgent
C22748,Jaipur,Delhi,280,FMCG,1.37,6,urgent
C22749,Chennai,Hyderabad,630,FMCG,1.57,10,normal
C22750,Kolkata,Delhi,1500,Furniture,1.47,2,normal
C22751,Bengaluru,Mumbai,980,Electronics,0.97,0,normal
C22752,Kolkata,Delhi,1500,FMCG,0.73,9,same_day
C22753,Kolkata,Bhubaneswar,440,Pharma,3.41,22,normal
C22754,Bengaluru,Chennai,350,Industrial Goods,4.1,22,same_day
C22755,Ahmedabad,Jaipur,670,Furniture,6.68,7,normal
C22756,Ahmedabad,Mumbai,530,Furniture,3.18,10,same_day
C22757,Kolkata,Delhi,1500,Furniture,1.49,6,normal
C22758,Chennai,Hyderabad,630,Electronics,0.33,1,normal
C22759,Bengaluru,Mumbai,980,Industrial Goods,0.35,17,normal
C22760,Mumbai,Delhi,1400,FMCG,1.23,17,normal
C22761,Delhi,Lucknow,550,Electronics,1.72,13,same_day
C22762,Mumbai,Bengaluru,980,FMCG,2.48,21,same_day
C22763,Bengaluru,Hyderabad,570,Electronics,2.59,1,normal
C22764,Bengaluru,Delhi,2150,Furniture,5.07,6,normal
C22765,Hyderabad,Bengaluru,570,Textiles,7.92,13,normal
C22766,Chennai,Hyderabad,630,Electronics,1.75,15,normal
C22767,Bhubaneswar,Kolkata,440,Textiles,3.1,8,same_day
C22768,Ahmedabad,Jaipur,670,Furniture,1.29,9,normal
C22769,Chennai,Bengaluru,350,Textiles,3.46,23,normal
C22770,Mumbai,Ahmedabad,530,E-commerce Parcels,1.06,6,same_day
C22771,Jaipur,Delhi,280,Furniture,1.59,10,normal
C22772,Chennai,Hyderabad,630,Pharma,7.67,3,normal
C22773,Mumbai,Ahmedabad,530,FMCG,7.98,19,same_day
C22774,Chennai,Bengaluru,350,Electronics,0.61,18,same_day
C22775,Mumbai,Ahmedabad,530,Electronics,1.35,2,normal
C22776,Bhubaneswar,Kolkata,440,Pharma,1.79,15,normal
C22777,Ahmedabad,Mumbai,530,Electronics,0.3,10,normal
C22778,Jaipur,Delhi,280,Auto Parts,0.65,15,normal
C22779,Mumbai,Ahmedabad,530,FMCG,1.17,8,normal
C22780,Jaipur,Ahmedabad,670,FMCG,2.46,17,normal
C22781,Mumbai,Delhi,1400,Auto Parts,1.09,1,same_day
C22782,Jaipur,Delhi,280,Auto Parts,3.21,23,normal
C22783,Bengaluru,Chennai,350,Pharma,4.22,17,normal
C22784,Delhi,Kolkata,1500,E-commerce Parcels,5.65,8,normal
C22785,Mumbai,Ahmedabad,530,Furniture,4.29,12,normal
C22786,Mumbai,Ahmedabad,530,Electronics,0.28,16,normal
C22787,Bengaluru,Hyderabad,570,FMCG,1.19,3,normal
C22788,Kolkata,Delhi,1500,Electronics,0.82,21,normal
C22789,Bengaluru,Delhi,2150,Electronics,6.68,17,normal
C22790,Jaipur,Ahmedabad,670,Auto Parts,1.64,3,normal
C22791,Chennai,Bengaluru,350,E-commerce Parcels,0.87,1,normal
C22792,Kolkata,Delhi,1500,FMCG,0.38,12,same_day
C22793,Mumbai,Pune,150,Industrial Goods,0.49,7,normal
C22794,Ahmedabad,Jaipur,670,Industrial Goods,0.2,13,normal
C22795,Bengaluru,Chennai,350,Textiles,4.43,22,normal
C22796,Chennai,Bengaluru,350,Industrial Goods,0.36,23,same_day
C22797,Pune,Mumbai,150,Electronics,1.65,4,normal
C22798,Kolkata,Delhi,1500,Pharma,2.51,11,normal
C22799,Mumbai,Pune,150,FMCG,0.57,17,normal
C22800,Bengaluru,Delhi,2150,Textiles,1.27,19,normal
C22801,Hyderabad,Bengaluru,570,FMCG,4.39,1,normal
C22802,Lucknow,Delhi,550,E-commerce Parcels,1.99,17,normal
C22803,Delhi,Bengaluru,2150,Industrial Goods,4.38,3,normal
C22804,Mumbai,Delhi,1400,Textiles,1.2,17,normal
C22805,Kolkata,Bhubaneswar,440,Textiles,1.05,4,normal
C22806,Bengaluru,Chennai,350,Textiles,0.4,18,same_day
C22807,Bengaluru,Chennai,350,FMCG,0.48,15,normal
C22808,Kolkata,Bhubaneswar,440,Furniture,0.47,9,normal
C22809,Ahmedabad,Mumbai,530,Industrial Goods,0.56,19,same_day
C22810,Chennai,Hyderabad,630,Industrial Goods,0.24,5,same_day
C22811,Pune,Mumbai,150,Industrial Goods,1.13,19,urgent
C22812,Hyderabad,Chennai,630,Industrial Goods,5.46,7,same_day
C22813,Mumbai,Delhi,1400,Textiles,1.7,4,normal
C22814,Mumbai,Pune,150,Industrial Goods,1.75,18,same_day
C22815,Jaipur,Delhi,280,Furniture,6.34,7,normal
C22816,Ahmedabad,Mumbai,530,Industrial Goods,4.72,5,normal
C22817,Mumbai,Pune,150,Industrial Goods,0.4,5,normal
C22818,Bengaluru,Delhi,2150,FMCG,6.9,0,same_day
C22819,Bengaluru,Chennai,350,Furniture,0.69,7,normal
C22820,Delhi,Bengaluru,2150,FMCG,4.33,14,normal
C22821,Kolkata,Delhi,1500,Electronics,1.91,18,normal
C22822,Ahmedabad,Jaipur,670,Furniture,0.67,6,normal
C22823,Delhi,Jaipur,280,Electronics,1.86,18,normal
C22824,Bengaluru,Hyderabad,570,Industrial Goods,1.47,9,normal
C22825,Lucknow,Delhi,550,Industrial Goods,2.91,16,normal
C22826,Hyderabad,Chennai,630,Auto Parts,1.12,16,same_day
C22827,Delhi,Jaipur,280,FMCG,3.54,20,normal
C22828,Jaipur,Ahmedabad,670,Pharma,2.15,11,normal
C22829,Delhi,Bengaluru,2150,Electronics,0.75,7,normal
C22830,Jaipur,Delhi,280,FMCG,1.17,12,normal
C22831,Bengaluru,Delhi,2150,Textiles,0.62,4,urgent
C22832,Mumbai,Delhi,1400,Furniture,0.45,11,normal
C22833,Mumbai,Ahmedabad,530,Auto Parts,0.79,23,normal
C22834,Hyderabad,Bengaluru,570,FMCG,4.41,14,same_day
C22835,Delhi,Mumbai,1400,Pharma,1.91,23,normal
C22836,Mumbai,Delhi,1400,Textiles,3.67,7,normal
C22837,Delhi,Mumbai,1400,Auto Parts,0.21,16,normal
C22838,Bengaluru,Chennai,350,FMCG,2.55,8,same_day
C22839,Delhi,Kolkata,1500,Furniture,1.35,5,normal
C22840,Lucknow,Delhi,550,Industrial Goods,0.37,2,same_day
C22841,Delhi,Mumbai,1400,Electronics,6.81,12,same_day
C22842,Bengaluru,Chennai,350,FMCG,2.6,17,normal
C22843,Delhi,Bengaluru,2150,Furniture,1.78,19,normal
C22844,Bengaluru,Delhi,2150,Auto Parts,5.92,7,same_day
C22845,Chennai,Bengaluru,350,Pharma,0.31,2,normal
C22846,Pune,Mumbai,150,Textiles,2.39,11,urgent
C22847,Delhi,Bengaluru,2150,E-commerce Parcels,0.96,17,normal
C22848,Delhi,Bengaluru,2150,Auto Parts,2.85,16,normal
C22849,Delhi,Kolkata,1500,Electronics,0.38,2,urgent
C22850,Bengaluru,Delhi,2150,FMCG,1.21,11,normal
C22851,Mumbai,Delhi,1400,Industrial Goods,2.5,1,normal
C22852,Delhi,Lucknow,550,Electronics,0.44,14,normal
C22853,Delhi,Bengaluru,2150,Textiles,1.42,21,urgent
C22854,Bengaluru,Chennai,350,Industrial Goods,0.49,9,same_day
C22855,Jaipur,Delhi,280,E-commerce Parcels,2.56,9,normal
C22856,Bhubaneswar,Kolkata,440,E-commerce Parcels,2.41,23,normal
C22857,Bengaluru,Chennai,350,Electronics,2.32,18,normal
C22858,Bengaluru,Hyderabad,570,E-commerce Parcels,3.96,11,normal
C22859,Delhi,Lucknow,550,Pharma,1.14,13,normal
C22860,Jaipur,Delhi,280,Auto Parts,0.45,16,normal
C22861,Delhi,Mumbai,1400,Electronics,3.32,3,urgent
C22862,Mumbai,Ahmedabad,530,Industrial Goods,2.82,10,normal
C22863,Delhi,Mumbai,1400,E-commerce Parcels,3.44,15,normal
C22864,Hyderabad,Chennai,630,Textiles,0.68,5,same_day
C22865,Lucknow,Delhi,550,Pharma,0.36,9,normal
C22866,Mumbai,Ahmedabad,530,Pharma,0.84,6,same_day
C22867,Hyderabad,Chennai,630,Textiles,3.02,10,normal
C22868,Mumbai,Pune,150,Electronics,0.48,23,normal
C22869,Kolkata,Delhi,1500,E-commerce Parcels,1.65,7,normal
C22870,Ahmedabad,Mumbai,530,Textiles,1.79,23,normal
C22871,Bengaluru,Mumbai,980,Furniture,0.97,15,normal
C22872,Kolkata,Bhubaneswar,440,Furniture,2.22,6,normal
C22873,Bengaluru,Mumbai,980,Textiles,2.21,21,normal
C22874,Delhi,Mumbai,1400,Pharma,2.51,7,normal
C22875,Bengaluru,Hyderabad,570,Auto Parts,6.63,0,normal
C22876,Chennai,Hyderabad,630,E-commerce Parcels,0.33,10,same_day
C22877,Kolkata,Delhi,1500,E-commerce Parcels,5.5,1,normal
C22878,Mumbai,Ahmedabad,530,Textiles,1.09,3,same_day
C22879,Ahmedabad,Jaipur,670,Furniture,0.8,12,normal
C22880,Ahmedabad,Mumbai,530,Pharma,5.36,8,same_day
C22881,Chennai,Bengaluru,350,FMCG,0.52,18,urgent
C22882,Kolkata,Bhubaneswar,440,Textiles,0.62,12,urgent
C22883,Ahmedabad,Jaipur,670,Auto Parts,0.35,1,same_day
C22884,Bengaluru,Delhi,2150,Auto Parts,4.9,11,normal
C22885,Chennai,Bengaluru,350,FMCG,3.39,14,normal
C22886,Jaipur,Ahmedabad,670,Electronics,0.67,1,same_day
C22887,Pune,Mumbai,150,Pharma,1.03,6,same_day
C22888,Bengaluru,Hyderabad,570,Electronics,0.31,10,normal
C22889,Delhi,Mumbai,1400,Industrial Goods,0.24,0,normal
C22890,Bengaluru,Delhi,2150,Textiles,3.83,7,normal
C22891,Jaipur,Ahmedabad,670,Textiles,6.64,9,normal
C22892,Kolkata,Delhi,1500,Textiles,2.95,2,normal
C22893,Mumbai,Delhi,1400,Auto Parts,1.92,10,normal
C22894,Kolkata,Bhubaneswar,440,FMCG,1.2,23,normal
C22895,Jaipur,Ahmedabad,670,Furniture,0.87,20,normal
C22896,Pune,Mumbai,150,E-commerce Parcels,2.64,11,normal
C22897,Ahmedabad,Jaipur,670,E-commerce Parcels,0.23,0,same_day
C22898,Kolkata,Bhubaneswar,440,Auto Parts,0.75,6,normal
C22899,Bengaluru,Chennai,350,Furniture,0.51,21,urgent
C22900,Mumbai,Delhi,1400,Auto Parts,0.31,23,normal
C22901,Bhubaneswar,Kolkata,440,Furniture,0.65,19,normal
C22902,Delhi,Jaipur,280,FMCG,1.15,22,normal
C22903,Ahmedabad,Jaipur,670,Furniture,2.13,11,normal
C22904,Mumbai,Delhi,1400,Auto Parts,1.56,23,urgent
C22905,Ahmedabad,Mumbai,530,E-commerce Parcels,5.35,4,normal
C22906,Delhi,Bengaluru,2150,Pharma,3.76,15,normal
C22907,Bengaluru,Chennai,350,Industrial Goods,2.2,21,normal
C22908,Jaipur,Delhi,280,FMCG,0.67,6,normal
C22909,Ahmedabad,Jaipur,670,Auto Parts,0.73,17,same_day
C22910,Pune,Mumbai,150,Textiles,0.78,22,normal
C22911,Ahmedabad,Mumbai,530,Electronics,5.44,0,normal
C22912,Chennai,Hyderabad,630,Textiles,0.45,0,normal
C22913,Bengaluru,Chennai,350,Electronics,1.03,0,same_day
C22914,Kolkata,Delhi,1500,Textiles,1.66,6,normal
C22915,Delhi,Mumbai,1400,Furniture,0.32,3,urgent
C22916,Mumbai,Bengaluru,980,FMCG,1.64,6,normal
C22917,Chennai,Hyderabad,630,Textiles,0.62,3,normal
C22918,Pune,Mumbai,150,E-commerce Parcels,1.18,2,normal
C22919,Delhi,Lucknow,550,Industrial Goods,2.72,3,urgent
C22920,Bengaluru,Chennai,350,Industrial Goods,2.64,2,normal
C22921,Bengaluru,Delhi,2150,Electronics,0.82,8,normal
C22922,Mumbai,Ahmedabad,530,Industrial Goods,1.69,5,normal
C22923,Hyderabad,Bengaluru,570,FMCG,1.66,5,normal
C22924,Chennai,Bengaluru,350,Pharma,0.54,5,normal
C22925,Bengaluru,Delhi,2150,Pharma,2.54,3,normal
C22926,Delhi,Lucknow,550,Electronics,0.66,23,normal
C22927,Jaipur,Ahmedabad,670,Industrial Goods,2.32,16,normal
C22928,Chennai,Hyderabad,630,Industrial Goods,0.23,1,normal
C22929,Bhubaneswar,Kolkata,440,Industrial Goods,3.91,20,same_day
C22930,Kolkata,Bhubaneswar,440,Auto Parts,5.33,8,normal
C22931,Bengaluru,Hyderabad,570,Textiles,0.54,0,normal
C22932,Mumbai,Ahmedabad,530,FMCG,2.94,1,normal
C22933,Jaipur,Ahmedabad,670,Furniture,0.29,1,normal
C22934,Jaipur,Delhi,280,Auto Parts,3.3,20,normal
C22935,Bhubaneswar,Kolkata,440,E-commerce Parcels,6.5,1,same_day
C22936,Lucknow,Delhi,550,E-commerce Parcels,7.83,13,normal
C22937,Ahmedabad,Mumbai,530,FMCG,7.41,11,normal
C22938,Ahmedabad,Jaipur,670,Furniture,1.45,5,same_day
C22939,Delhi,Mumbai,1400,Textiles,0.89,18,normal
C22940,Mumbai,Ahmedabad,530,Auto Parts,7.39,5,normal
C22941,Hyderabad,Chennai,630,Textiles,0.38,16,normal
C22942,Pune,Mumbai,150,Auto Parts,0.25,0,normal
C22943,Mumbai,Bengaluru,980,E-commerce Parcels,6.69,8,same_day
C22944,Mumbai,Pune,150,Pharma,1.47,19,normal
C22945,Ahmedabad,Jaipur,670,Electronics,1.64,15,same_day
C22946,Mumbai,Pune,150,Auto Parts,0.41,13,normal
C22947,Delhi,Mumbai,1400,FMCG,1.81,20,normal
C22948,Hyderabad,Chennai,630,Electronics,0.77,22,normal
C22949,Bengaluru,Hyderabad,570,E-commerce Parcels,1.09,20,normal
C22950,Chennai,Bengaluru,350,E-commerce Parcels,4.01,21,normal
C22951,Hyderabad,Bengaluru,570,Pharma,1.79,17,normal
C22952,Delhi,Mumbai,1400,E-commerce Parcels,1.72,9,normal
C22953,Jaipur,Delhi,280,Textiles,6.47,15,normal
C22954,Delhi,Jaipur,280,Textiles,3.88,14,urgent
C22955,Hyderabad,Chennai,630,Pharma,0.56,11,normal
C22956,Kolkata,Bhubaneswar,440,Furniture,2.67,14,normal
C22957,Pune,Mumbai,150,FMCG,0.33,4,same_day
C22958,Bengaluru,Hyderabad,570,E-commerce Parcels,0.6,5,normal
C22959,Mumbai,Delhi,1400,FMCG,1.85,19,normal
C22960,Kolkata,Delhi,1500,Auto Parts,0.85,0,normal
C22961,Jaipur,Delhi,280,Industrial Goods,0.59,12,same_day
C22962,Pune,Mumbai,150,Textiles,0.77,19,normal
C22963,Lucknow,Delhi,550,Textiles,1.18,3,same_day
C22964,Mumbai,Ahmedabad,530,Industrial Goods,1.55,11,normal
C22965,Bengaluru,Delhi,2150,Furniture,0.25,8,normal
C22966,Delhi,Jaipur,280,FMCG,1.31,2,normal
C22967,Bhubaneswar,Kolkata,440,FMCG,0.54,0,same_day
C22968,Delhi,Jaipur,280,Pharma,5.22,3,normal
C22969,Mumbai,Ahmedabad,530,Pharma,1.74,13,normal
C22970,Kolkata,Delhi,1500,Pharma,0.55,23,normal
C22971,Bengaluru,Chennai,350,E-commerce Parcels,7.22,10,normal
C22972,Mumbai,Delhi,1400,Industrial Goods,4.09,3,same_day
C22973,Delhi,Mumbai,1400,Textiles,0.84,7,normal
C22974,Kolkata,Delhi,1500,Auto Parts,1.84,15,normal
C22975,Kolkata,Delhi,1500,FMCG,1.66,14,normal
C22976,Delhi,Mumbai,1400,Electronics,0.29,10,same_day
C22977,Ahmedabad,Mumbai,530,E-commerce Parcels,0.39,18,normal
C22978,Delhi,Mumbai,1400,FMCG,1.59,0,normal
C22979,Lucknow,Delhi,550,E-commerce Parcels,4.54,21,normal
C22980,Ahmedabad,Jaipur,670,FMCG,4.18,14,normal
C22981,Delhi,Bengaluru,2150,Industrial Goods,1.22,0,same_day
C22982,Jaipur,Ahmedabad,670,Electronics,1.25,16,same_day
C22983,Mumbai,Pune,150,Industrial Goods,0.52,2,normal
C22984,Hyderabad,Chennai,630,Pharma,5.05,2,same_day
C22985,Bengaluru,Mumbai,980,Textiles,1.41,7,same_day
C22986,Mumbai,Ahmedabad,530,E-commerce Parcels,0.8,17,normal
C22987,Bengaluru,Hyderabad,570,E-commerce Parcels,1.98,9,same_day
C22988,Bhubaneswar,Kolkata,440,Auto Parts,0.22,13,same_day
C22989,Bhubaneswar,Kolkata,440,Auto Parts,4.4,17,normal
C22990,Lucknow,Delhi,550,FMCG,0.22,22,normal
C22991,Mumbai,Bengaluru,980,Industrial Goods,7.89,1,normal
C22992,Jaipur,Ahmedabad,670,Furniture,2.7,8,same_day
C22993,Bengaluru,Chennai,350,Auto Parts,1.59,6,same_day
C22994,Mumbai,Ahmedabad,530,Pharma,0.86,6,urgent
C22995,Chennai,Bengaluru,350,FMCG,0.72,7,normal
C22996,Mumbai,Delhi,1400,Auto Parts,6.31,0,urgent
C22997,Ahmedabad,Mumbai,530,Auto Parts,0.5,12,normal
C22998,Chennai,Bengaluru,350,Pharma,1.05,9,normal
C22999,Ahmedabad,Jaipur,670,E-commerce Parcels,0.59,8,same_day
C23000,Ahmedabad,Mumbai,530,Industrial Goods,1.52,14,same_day
C23001,Bengaluru,Mumbai,980,Pharma,4.28,3,same_day
C23002,Jaipur,Ahmedabad,670,FMCG,1.11,3,normal
C23003,Bengaluru,Chennai,350,Furniture,6.26,3,normal
C23004,Pune,Mumbai,150,Textiles,0.53,4,same_day
C23005,Hyderabad,Chennai,630,E-commerce Parcels,1.63,6,normal
C23006,Delhi,Kolkata,1500,Auto Parts,0.21,23,same_day
C23007,Hyderabad,Chennai,630,Auto Parts,3.05,8,same_day
C23008,Delhi,Kolkata,1500,E-commerce Parcels,0.31,10,normal
C23009,Mumbai,Delhi,1400,Pharma,4.91,8,normal
C23010,Delhi,Kolkata,1500,Furniture,4.31,0,same_day
C23011,Chennai,Hyderabad,630,FMCG,1.37,12,normal
C23012,Delhi,Jaipur,280,Electronics,6.03,18,normal
C23013,Bengaluru,Chennai,350,Textiles,0.27,11,same_day
C23014,Hyderabad,Bengaluru,570,E-commerce Parcels,1.2,16,normal
C23015,Hyderabad,Bengaluru,570,Pharma,3.2,15,urgent
C23016,Mumbai,Delhi,1400,Electronics,5.21,0,normal
C23017,Jaipur,Delhi,280,Industrial Goods,0.37,16,same_day
C23018,Bengaluru,Hyderabad,570,Textiles,0.51,8,normal
C23019,Bengaluru,Delhi,2150,Furniture,2.36,12,normal
C23020,Bengaluru,Hyderabad,570,Auto Parts,2.31,0,same_day
C23021,Bhubaneswar,Kolkata,440,Industrial Goods,1.33,0,normal
C23022,Chennai,Bengaluru,350,Industrial Goods,5.55,17,normal
C23023,Mumbai,Ahmedabad,530,Pharma,2.73,23,normal
C23024,Bengaluru,Chennai,350,Electronics,2.24,13,same_day
C23025,Mumbai,Delhi,1400,Pharma,1.4,23,normal
C23026,Jaipur,Delhi,280,Electronics,1.09,7,normal
C23027,Delhi,Bengaluru,2150,Pharma,2.89,0,urgent
C23028,Ahmedabad,Jaipur,670,E-commerce Parcels,0.46,2,urgent
C23029,Delhi,Lucknow,550,Electronics,1.35,23,normal
C23030,Delhi,Jaipur,280,E-commerce Parcels,0.29,19,normal
C23031,Ahmedabad,Jaipur,670,Auto Parts,0.73,8,same_day
C23032,Lucknow,Delhi,550,Electronics,0.85,3,normal
C23033,Bengaluru,Hyderabad,570,FMCG,0.51,12,normal
C23034,Jaipur,Delhi,280,Textiles,0.22,23,same_day
C23035,Mumbai,Pune,150,Furniture,7.0,17,normal
C23036,Jaipur,Delhi,280,Industrial Goods,0.39,7,urgent
C23037,Mumbai,Ahmedabad,530,E-commerce Parcels,1.25,18,urgent
C23038,Ahmedabad,Mumbai,530,Auto Parts,3.88,11,normal
C23039,Chennai,Hyderabad,630,E-commerce Parcels,0.51,0,same_day
C23040,Jaipur,Delhi,280,E-commerce Parcels,0.63,2,same_day
C23041,Hyderabad,Chennai,630,Industrial Goods,2.59,6,urgent
C23042,Delhi,Bengaluru,2150,Industrial Goods,0.29,19,normal
C23043,Delhi,Lucknow,550,Textiles,7.71,9,normal
C23044,Chennai,Hyderabad,630,Industrial Goods,4.39,19,normal
C23045,Kolkata,Bhubaneswar,440,Pharma,1.41,20,same_day
C23046,Bhubaneswar,Kolkata,440,Textiles,0.26,23,urgent
